alpha,beta,seed,perception,adversarial_opt_target,shield,selector,fail_rate,stuck_rate,safe_rate,mean_steps,num_trials,fail_rate_ci_low,fail_rate_ci_high,stuck_rate_ci_low,stuck_rate_ci_high,safe_rate_ci_low,safe_rate_ci_high
0.1,0.9,42,uniform,,envelope,rl,0.225,0.25,0.525,11.475,40,0.10839663898407201,0.3845116773034227,0.126914798932845,0.4119619801514299,0.3612801352640621,0.6848802933650138
0.1,0.9,42,uniform,,forward_sampling,rl,0.2,0.15,0.65,13.975,40,0.09052240939999068,0.35647801867923473,0.05710225815452586,0.29835266683957645,0.4831555463510094,0.7937175091292331
0.1,0.9,42,adversarial_opt,envelope,single_belief,rl,0.45,0.0,0.55,12.125,40,0.29258835003987993,0.6150932054659867,0.0,0.08809730287880237,0.3849067945340133,0.7074116499601201
0.1,0.9,42,adversarial_opt,envelope,envelope,rl,0.3,0.125,0.575,12.0,40,0.16562720439323558,0.4653162852541233,0.04185962613861671,0.2680329173617204,0.4089005804269633,0.7295709687311371
0.1,0.9,42,adversarial_opt,envelope,forward_sampling,rl,0.3,0.15,0.55,12.625,40,0.16562720439323558,0.4653162852541233,0.05710225815452586,0.29835266683957645,0.3849067945340133,0.7074116499601201
0.1,0.9,123,uniform,,single_belief,rl,0.375,0.0,0.625,13.075,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.1,0.9,123,uniform,,envelope,rl,0.275,0.225,0.5,10.475,40,0.1460089919638657,0.43888290717904815,0.10839663898407201,0.3845116773034227,0.33801781373723455,0.6619821862627655
0.1,0.9,123,uniform,,forward_sampling,rl,0.325,0.125,0.55,12.225,40,0.18572896676334982,0.49129487547844847,0.04185962613861671,0.2680329173617204,0.3849067945340133,0.7074116499601201
0.1,0.9,123,adversarial_opt,envelope,single_belief,rl,0.4,0.025,0.575,13.0,40,0.2486499865877438,0.5667329478067034,0.0006327449320494191,0.13158585848276572,0.4089005804269633,0.7295709687311371
0.1,0.9,123,adversarial_opt,envelope,envelope,rl,0.25,0.225,0.525,11.1,40,0.126914798932845,0.4119619801514299,0.10839663898407201,0.3845116773034227,0.3612801352640621,0.6848802933650138
0.1,0.9,123,adversarial_opt,envelope,forward_sampling,rl,0.3,0.1,0.6,12.925,40,0.16562720439323558,0.4653162852541233,0.027925415294219307,0.23663739987609986,0.4332670521932967,0.7513500134122562
0.1,0.9,456,uniform,,single_belief,rl,0.25,0.0,0.75,16.35,40,0.126914798932845,0.4119619801514299,0.0,0.08809730287880237,0.5880380198485702,0.873085201067155
0.1,0.9,456,uniform,,envelope,rl,0.35,0.1,0.55,12.175,40,0.20628249087076686,0.5168444536489907,0.027925415294219307,0.23663739987609986,0.3849067945340133,0.7074116499601201
0.1,0.9,456,uniform,,forward_sampling,rl,0.3,0.075,0.625,13.2,40,0.16562720439323558,0.4653162852541233,0.01574217985104153,0.20386474873289895,0.45801475223261096,0.772737277518174
0.1,0.9,456,adversarial_opt,envelope,single_belief,rl,0.475,0.025,0.5,11.125,40,0.31511970663498606,0.6387198647359378,0.0006327449320494191,0.13158585848276572,0.33801781373723455,0.6619821862627655
0.1,0.9,456,adversarial_opt,envelope,envelope,rl,0.375,0.125,0.5,10.9,40,0.2272627224818259,0.541985247767389,0.04185962613861671,0.2680329173617204,0.33801781373723455,0.6619821862627655
0.1,0.9,456,adversarial_opt,envelope,forward_sampling,rl,0.35,0.225,0.425,9.6,40,0.20628249087076686,0.5168444536489907,0.10839663898407201,0.3845116773034227,0.27042903126886286,0.5910994195730367
0.1,0.9,789,uniform,,single_belief,rl,0.425,0.0,0.575,12.375,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.1,0.9,789,uniform,,envelope,rl,0.475,0.1,0.425,9.475,40,0.31511970663498606,0.6387198647359378,0.027925415294219307,0.23663739987609986,0.27042903126886286,0.5910994195730367
0.1,0.9,789,uniform,,forward_sampling,rl,0.375,0.075,0.55,11.725,40,0.2272627224818259,0.541985247767389,0.01574217985104153,0.20386474873289895,0.3849067945340133,0.7074116499601201
0.1,0.9,789,adversarial_opt,envelope,single_belief,rl,0.325,0.0,0.675,14.1,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.1,0.9,789,adversarial_opt,envelope,envelope,rl,0.325,0.2,0.475,10.3,40,0.18572896676334982,0.49129487547844847,0.09052240939999068,0.35647801867923473,0.31511970663498606,0.6387198647359378
0.1,0.9,789,adversarial_opt,envelope,forward_sampling,rl,0.35,0.075,0.575,12.1,40,0.20628249087076686,0.5168444536489907,0.01574217985104153,0.20386474873289895,0.4089005804269633,0.7295709687311371
0.1,0.9,1024,uniform,,single_belief,rl,0.475,0.0,0.525,11.35,40,0.31511970663498606,0.6387198647359378,0.0,0.08809730287880237,0.3612801352640621,0.6848802933650138
0.1,0.9,1024,uniform,,envelope,rl,0.375,0.075,0.55,11.8,40,0.2272627224818259,0.541985247767389,0.01574217985104153,0.20386474873289895,0.3849067945340133,0.7074116499601201
0.1,0.9,1024,uniform,,forward_sampling,rl,0.3,0.075,0.625,13.05,40,0.16562720439323558,0.4653162852541233,0.01574217985104153,0.20386474873289895,0.45801475223261096,0.772737277518174
0.1,0.9,1024,adversarial_opt,envelope,single_belief,rl,0.375,0.0,0.625,14.2,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.1,0.9,1024,adversarial_opt,envelope,envelope,rl,0.375,0.125,0.5,11.175,40,0.2272627224818259,0.541985247767389,0.04185962613861671,0.2680329173617204,0.33801781373723455,0.6619821862627655
0.1,0.9,1024,adversarial_opt,envelope,forward_sampling,rl,0.3,0.075,0.625,13.525,40,0.16562720439323558,0.4653162852541233,0.01574217985104153,0.20386474873289895,0.45801475223261096,0.772737277518174
0.15,0.7,42,uniform,,single_belief,rl,0.375,0.0,0.625,13.9,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.15,0.7,42,uniform,,envelope,rl,0.45,0.025,0.525,12.2,40,0.29258835003987993,0.6150932054659867,0.0006327449320494191,0.13158585848276572,0.3612801352640621,0.6848802933650138
0.15,0.7,42,uniform,,forward_sampling,rl,0.4,0.025,0.575,12.6,40,0.2486499865877438,0.5667329478067034,0.0006327449320494191,0.13158585848276572,0.4089005804269633,0.7295709687311371
0.15,0.7,42,adversarial_opt,envelope,single_belief,rl,0.3,0.0,0.7,14.7,40,0.16562720439323558,0.4653162852541233,0.0,0.08809730287880237,0.5346837147458767,0.8343727956067644
0.15,0.7,42,adversarial_opt,envelope,envelope,rl,0.325,0.0,0.675,14.3,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.7,42,adversarial_opt,envelope,forward_sampling,rl,0.325,0.0,0.675,14.05,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.7,123,uniform,,single_belief,rl,0.575,0.0,0.425,10.0,40,0.4089005804269633,0.7295709687311371,0.0,0.08809730287880237,0.27042903126886286,0.5910994195730367
0.15,0.7,123,uniform,,envelope,rl,0.325,0.025,0.65,13.575,40,0.18572896676334982,0.49129487547844847,0.0006327449320494191,0.13158585848276572,0.4831555463510094,0.7937175091292331
0.15,0.7,123,uniform,,forward_sampling,rl,0.325,0.0,0.675,14.275,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.7,123,adversarial_opt,envelope,single_belief,rl,0.425,0.0,0.575,12.975,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.15,0.7,123,adversarial_opt,envelope,envelope,rl,0.325,0.025,0.65,14.35,40,0.18572896676334982,0.49129487547844847,0.0006327449320494191,0.13158585848276572,0.4831555463510094,0.7937175091292331
0.15,0.7,123,adversarial_opt,envelope,forward_sampling,rl,0.35,0.0,0.65,14.225,40,0.20628249087076686,0.5168444536489907,0.0,0.08809730287880237,0.4831555463510094,0.7937175091292331
0.15,0.7,456,uniform,,single_belief,rl,0.225,0.0,0.775,16.1,40,0.10839663898407201,0.3845116773034227,0.0,0.08809730287880237,0.6154883226965773,0.891603361015928
0.15,0.7,456,uniform,,envelope,rl,0.4,0.025,0.575,12.55,40,0.2486499865877438,0.5667329478067034,0.0006327449320494191,0.13158585848276572,0.4089005804269633,0.7295709687311371
0.15,0.7,456,uniform,,forward_sampling,rl,0.4,0.0,0.6,13.2,40,0.2486499865877438,0.5667329478067034,0.0,0.08809730287880237,0.4332670521932967,0.7513500134122562
0.15,0.7,456,adversarial_opt,envelope,single_belief,rl,0.425,0.0,0.575,12.45,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.15,0.7,456,adversarial_opt,envelope,envelope,rl,0.425,0.0,0.575,12.375,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.15,0.7,456,adversarial_opt,envelope,forward_sampling,rl,0.3,0.0,0.7,14.775,40,0.16562720439323558,0.4653162852541233,0.0,0.08809730287880237,0.5346837147458767,0.8343727956067644
0.15,0.7,789,uniform,,single_belief,rl,0.375,0.0,0.625,13.65,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.15,0.7,789,uniform,,envelope,rl,0.425,0.0,0.575,12.55,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.15,0.7,789,uniform,,forward_sampling,rl,0.425,0.0,0.575,12.55,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.15,0.7,789,adversarial_opt,envelope,single_belief,rl,0.325,0.0,0.675,14.2,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.7,789,adversarial_opt,envelope,envelope,rl,0.35,0.025,0.625,13.275,40,0.20628249087076686,0.5168444536489907,0.0006327449320494191,0.13158585848276572,0.45801475223261096,0.772737277518174
0.15,0.7,789,adversarial_opt,envelope,forward_sampling,rl,0.45,0.0,0.55,11.775,40,0.29258835003987993,0.6150932054659867,0.0,0.08809730287880237,0.3849067945340133,0.7074116499601201
0.15,0.7,1024,uniform,,single_belief,rl,0.3,0.0,0.7,14.625,40,0.16562720439323558,0.4653162852541233,0.0,0.08809730287880237,0.5346837147458767,0.8343727956067644
0.15,0.7,1024,uniform,,envelope,rl,0.4,0.05,0.55,12.3,40,0.2486499865877438,0.5667329478067034,0.006113646599350838,0.16919686395941763,0.3849067945340133,0.7074116499601201
0.15,0.7,1024,uniform,,forward_sampling,rl,0.35,0.0,0.65,14.1,40,0.20628249087076686,0.5168444536489907,0.0,0.08809730287880237,0.4831555463510094,0.7937175091292331
0.15,0.7,1024,adversarial_opt,envelope,single_belief,rl,0.35,0.0,0.65,13.925,40,0.20628249087076686,0.5168444536489907,0.0,0.08809730287880237,0.4831555463510094,0.7937175091292331
0.15,0.7,1024,adversarial_opt,envelope,envelope,rl,0.3,0.025,0.675,14.45,40,0.16562720439323558,0.4653162852541233,0.0006327449320494191,0.13158585848276572,0.5087051245215516,0.8142710332366502
0.15,0.7,1024,adversarial_opt,envelope,forward_sampling,rl,0.325,0.0,0.675,14.95,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.8,42,uniform,,single_belief,rl,0.275,0.0,0.725,14.85,40,0.1460089919638657,0.43888290717904815,0.0,0.08809730287880237,0.5611170928209519,0.8539910080361344
0.15,0.8,42,uniform,,envelope,rl,0.3,0.025,0.675,14.175,40,0.16562720439323558,0.4653162852541233,0.0006327449320494191,0.13158585848276572,0.5087051245215516,0.8142710332366502
0.15,0.8,42,uniform,,forward_sampling,rl,0.25,0.0,0.75,15.5,40,0.126914798932845,0.4119619801514299,0.0,0.08809730287880237,0.5880380198485702,0.873085201067155
0.15,0.8,42,adversarial_opt,envelope,single_belief,rl,0.275,0.0,0.725,15.075,40,0.1460089919638657,0.43888290717904815,0.0,0.08809730287880237,0.5611170928209519,0.8539910080361344
0.15,0.8,42,adversarial_opt,envelope,envelope,rl,0.425,0.025,0.55,11.625,40,0.27042903126886286,0.5910994195730367,0.0006327449320494191,0.13158585848276572,0.3849067945340133,0.7074116499601201
0.15,0.8,42,adversarial_opt,envelope,forward_sampling,rl,0.35,0.0,0.65,13.675,40,0.20628249087076686,0.5168444536489907,0.0,0.08809730287880237,0.4831555463510094,0.7937175091292331
0.15,0.8,123,uniform,,single_belief,rl,0.475,0.0,0.525,11.975,40,0.31511970663498606,0.6387198647359378,0.0,0.08809730287880237,0.3612801352640621,0.6848802933650138
0.15,0.8,123,uniform,,envelope,rl,0.325,0.025,0.65,13.5,40,0.18572896676334982,0.49129487547844847,0.0006327449320494191,0.13158585848276572,0.4831555463510094,0.7937175091292331
0.15,0.8,123,uniform,,forward_sampling,rl,0.275,0.075,0.65,13.775,40,0.1460089919638657,0.43888290717904815,0.01574217985104153,0.20386474873289895,0.4831555463510094,0.7937175091292331
0.15,0.8,123,adversarial_opt,envelope,single_belief,rl,0.325,0.0,0.675,14.2,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.8,123,adversarial_opt,envelope,envelope,rl,0.225,0.075,0.7,14.875,40,0.10839663898407201,0.3845116773034227,0.01574217985104153,0.20386474873289895,0.5346837147458767,0.8343727956067644
0.15,0.8,123,adversarial_opt,envelope,forward_sampling,rl,0.35,0.0,0.65,14.325,40,0.20628249087076686,0.5168444536489907,0.0,0.08809730287880237,0.4831555463510094,0.7937175091292331
0.15,0.8,456,uniform,,single_belief,rl,0.275,0.0,0.725,15.225,40,0.1460089919638657,0.43888290717904815,0.0,0.08809730287880237,0.5611170928209519,0.8539910080361344
0.15,0.8,456,uniform,,envelope,rl,0.3,0.05,0.65,14.175,40,0.16562720439323558,0.4653162852541233,0.006113646599350838,0.16919686395941763,0.4831555463510094,0.7937175091292331
0.15,0.8,456,uniform,,forward_sampling,rl,0.35,0.025,0.625,13.375,40,0.20628249087076686,0.5168444536489907,0.0006327449320494191,0.13158585848276572,0.45801475223261096,0.772737277518174
0.15,0.8,456,adversarial_opt,envelope,single_belief,rl,0.35,0.0,0.65,13.775,40,0.20628249087076686,0.5168444536489907,0.0,0.08809730287880237,0.4831555463510094,0.7937175091292331
0.15,0.8,456,adversarial_opt,envelope,envelope,rl,0.375,0.0,0.625,13.475,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.15,0.8,456,adversarial_opt,envelope,forward_sampling,rl,0.275,0.025,0.7,14.7,40,0.1460089919638657,0.43888290717904815,0.0006327449320494191,0.13158585848276572,0.5346837147458767,0.8343727956067644
0.15,0.8,789,uniform,,single_belief,rl,0.45,0.0,0.55,12.475,40,0.29258835003987993,0.6150932054659867,0.0,0.08809730287880237,0.3849067945340133,0.7074116499601201
0.15,0.8,789,uniform,,envelope,rl,0.275,0.1,0.625,13.325,40,0.1460089919638657,0.43888290717904815,0.027925415294219307,0.23663739987609986,0.45801475223261096,0.772737277518174
0.15,0.8,789,uniform,,forward_sampling,rl,0.45,0.0,0.55,12.025,40,0.29258835003987993,0.6150932054659867,0.0,0.08809730287880237,0.3849067945340133,0.7074116499601201
0.15,0.8,789,adversarial_opt,envelope,single_belief,rl,0.425,0.025,0.55,12.3,40,0.27042903126886286,0.5910994195730367,0.0006327449320494191,0.13158585848276572,0.3849067945340133,0.7074116499601201
0.15,0.8,789,adversarial_opt,envelope,envelope,rl,0.425,0.025,0.55,11.6,40,0.27042903126886286,0.5910994195730367,0.0006327449320494191,0.13158585848276572,0.3849067945340133,0.7074116499601201
0.15,0.8,789,adversarial_opt,envelope,forward_sampling,rl,0.425,0.0,0.575,12.25,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.15,0.8,1024,uniform,,single_belief,rl,0.275,0.0,0.725,15.125,40,0.1460089919638657,0.43888290717904815,0.0,0.08809730287880237,0.5611170928209519,0.8539910080361344
0.15,0.8,1024,uniform,,envelope,rl,0.3,0.175,0.525,11.375,40,0.16562720439323558,0.4653162852541233,0.07338272935208517,0.32779013336158586,0.3612801352640621,0.6848802933650138
0.15,0.8,1024,uniform,,forward_sampling,rl,0.4,0.05,0.55,12.1,40,0.2486499865877438,0.5667329478067034,0.006113646599350838,0.16919686395941763,0.3849067945340133,0.7074116499601201
0.15,0.8,1024,adversarial_opt,envelope,single_belief,rl,0.475,0.025,0.5,11.475,40,0.31511970663498606,0.6387198647359378,0.0006327449320494191,0.13158585848276572,0.33801781373723455,0.6619821862627655
0.15,0.8,1024,adversarial_opt,envelope,envelope,rl,0.275,0.05,0.675,14.025,40,0.1460089919638657,0.43888290717904815,0.006113646599350838,0.16919686395941763,0.5087051245215516,0.8142710332366502
0.15,0.8,1024,adversarial_opt,envelope,forward_sampling,rl,0.325,0.025,0.65,13.9,40,0.18572896676334982,0.49129487547844847,0.0006327449320494191,0.13158585848276572,0.4831555463510094,0.7937175091292331
0.15,0.9,42,uniform,,single_belief,rl,0.25,0.025,0.725,14.75,40,0.126914798932845,0.4119619801514299,0.0006327449320494191,0.13158585848276572,0.5611170928209519,0.8539910080361344
0.15,0.9,42,uniform,,envelope,rl,0.35,0.1,0.55,11.65,40,0.20628249087076686,0.5168444536489907,0.027925415294219307,0.23663739987609986,0.3849067945340133,0.7074116499601201
0.15,0.9,42,uniform,,forward_sampling,rl,0.225,0.15,0.625,13.2,40,0.10839663898407201,0.3845116773034227,0.05710225815452586,0.29835266683957645,0.45801475223261096,0.772737277518174
0.15,0.9,42,adversarial_opt,envelope,single_belief,rl,0.25,0.0,0.75,15.525,40,0.126914798932845,0.4119619801514299,0.0,0.08809730287880237,0.5880380198485702,0.873085201067155
0.15,0.9,42,adversarial_opt,envelope,envelope,rl,0.275,0.175,0.55,11.35,40,0.1460089919638657,0.43888290717904815,0.07338272935208517,0.32779013336158586,0.3849067945340133,0.7074116499601201
0.15,0.9,42,adversarial_opt,envelope,forward_sampling,rl,0.275,0.15,0.575,11.925,40,0.1460089919638657,0.43888290717904815,0.05710225815452586,0.29835266683957645,0.4089005804269633,0.7295709687311371
0.15,0.9,123,uniform,,single_belief,rl,0.325,0.025,0.65,13.95,40,0.18572896676334982,0.49129487547844847,0.0006327449320494191,0.13158585848276572,0.4831555463510094,0.7937175091292331
0.15,0.9,123,uniform,,envelope,rl,0.35,0.125,0.525,11.125,40,0.20628249087076686,0.5168444536489907,0.04185962613861671,0.2680329173617204,0.3612801352640621,0.6848802933650138
0.15,0.9,123,uniform,,forward_sampling,rl,0.275,0.1,0.625,13.45,40,0.1460089919638657,0.43888290717904815,0.027925415294219307,0.23663739987609986,0.45801475223261096,0.772737277518174
0.15,0.9,123,adversarial_opt,envelope,single_belief,rl,0.3,0.025,0.675,14.325,40,0.16562720439323558,0.4653162852541233,0.0006327449320494191,0.13158585848276572,0.5087051245215516,0.8142710332366502
0.15,0.9,123,adversarial_opt,envelope,envelope,rl,0.3,0.05,0.65,13.6,40,0.16562720439323558,0.4653162852541233,0.006113646599350838,0.16919686395941763,0.4831555463510094,0.7937175091292331
0.15,0.9,123,adversarial_opt,envelope,forward_sampling,rl,0.25,0.075,0.675,14.075,40,0.126914798932845,0.4119619801514299,0.01574217985104153,0.20386474873289895,0.5087051245215516,0.8142710332366502
0.15,0.9,456,uniform,,single_belief,rl,0.325,0.0,0.675,14.75,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.9,456,uniform,,envelope,rl,0.2,0.125,0.675,14.3,40,0.09052240939999068,0.35647801867923473,0.04185962613861671,0.2680329173617204,0.5087051245215516,0.8142710332366502
0.15,0.9,456,uniform,,forward_sampling,rl,0.225,0.1,0.675,14.15,40,0.10839663898407201,0.3845116773034227,0.027925415294219307,0.23663739987609986,0.5087051245215516,0.8142710332366502
0.15,0.9,456,adversarial_opt,envelope,single_belief,rl,0.325,0.0,0.675,14.275,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.9,456,adversarial_opt,envelope,envelope,rl,0.425,0.125,0.45,10.4,40,0.27042903126886286,0.5910994195730367,0.04185962613861671,0.2680329173617204,0.29258835003987993,0.6150932054659867
0.15,0.9,456,adversarial_opt,envelope,forward_sampling,rl,0.375,0.1,0.525,11.65,40,0.2272627224818259,0.541985247767389,0.027925415294219307,0.23663739987609986,0.3612801352640621,0.6848802933650138
0.15,0.9,789,uniform,,single_belief,rl,0.3,0.025,0.675,14.725,40,0.16562720439323558,0.4653162852541233,0.0006327449320494191,0.13158585848276572,0.5087051245215516,0.8142710332366502
0.15,0.9,789,uniform,,envelope,rl,0.3,0.125,0.575,12.2,40,0.16562720439323558,0.4653162852541233,0.04185962613861671,0.2680329173617204,0.4089005804269633,0.7295709687311371
0.15,0.9,789,uniform,,forward_sampling,rl,0.275,0.15,0.575,12.25,40,0.1460089919638657,0.43888290717904815,0.05710225815452586,0.29835266683957645,0.4089005804269633,0.7295709687311371
0.15,0.9,789,adversarial_opt,envelope,single_belief,rl,0.275,0.0,0.725,14.85,40,0.1460089919638657,0.43888290717904815,0.0,0.08809730287880237,0.5611170928209519,0.8539910080361344
0.15,0.9,789,adversarial_opt,envelope,envelope,rl,0.375,0.15,0.475,10.375,40,0.2272627224818259,0.541985247767389,0.05710225815452586,0.29835266683957645,0.31511970663498606,0.6387198647359378
0.15,0.9,789,adversarial_opt,envelope,forward_sampling,rl,0.35,0.075,0.575,12.25,40,0.20628249087076686,0.5168444536489907,0.01574217985104153,0.20386474873289895,0.4089005804269633,0.7295709687311371
0.15,0.9,1024,uniform,,single_belief,rl,0.325,0.0,0.675,14.725,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.15,0.9,1024,uniform,,envelope,rl,0.275,0.05,0.675,14.075,40,0.1460089919638657,0.43888290717904815,0.006113646599350838,0.16919686395941763,0.5087051245215516,0.8142710332366502
0.15,0.9,1024,uniform,,forward_sampling,rl,0.35,0.025,0.625,13.225,40,0.20628249087076686,0.5168444536489907,0.0006327449320494191,0.13158585848276572,0.45801475223261096,0.772737277518174
0.15,0.9,1024,adversarial_opt,envelope,single_belief,rl,0.35,0.0,0.65,13.8,40,0.20628249087076686,0.5168444536489907,0.0,0.08809730287880237,0.4831555463510094,0.7937175091292331
0.15,0.9,1024,adversarial_opt,envelope,envelope,rl,0.275,0.1,0.625,13.3,40,0.1460089919638657,0.43888290717904815,0.027925415294219307,0.23663739987609986,0.45801475223261096,0.772737277518174
0.15,0.9,1024,adversarial_opt,envelope,forward_sampling,rl,0.425,0.125,0.45,9.85,40,0.27042903126886286,0.5910994195730367,0.04185962613861671,0.2680329173617204,0.29258835003987993,0.6150932054659867
0.2,0.7,42,uniform,,single_belief,rl,0.425,0.0,0.575,12.475,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.2,0.7,42,uniform,,envelope,rl,0.45,0.025,0.525,11.975,40,0.29258835003987993,0.6150932054659867,0.0006327449320494191,0.13158585848276572,0.3612801352640621,0.6848802933650138
0.2,0.7,42,uniform,,forward_sampling,rl,0.25,0.0,0.75,16.025,40,0.126914798932845,0.4119619801514299,0.0,0.08809730287880237,0.5880380198485702,0.873085201067155
0.2,0.7,42,adversarial_opt,envelope,single_belief,rl,0.4,0.0,0.6,13.55,40,0.2486499865877438,0.5667329478067034,0.0,0.08809730287880237,0.4332670521932967,0.7513500134122562
0.2,0.7,42,adversarial_opt,envelope,envelope,rl,0.375,0.025,0.6,13.375,40,0.2272627224818259,0.541985247767389,0.0006327449320494191,0.13158585848276572,0.4332670521932967,0.7513500134122562
0.2,0.7,42,adversarial_opt,envelope,forward_sampling,rl,0.375,0.0,0.625,13.625,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.2,0.7,123,uniform,,single_belief,rl,0.475,0.025,0.5,11.7,40,0.31511970663498606,0.6387198647359378,0.0006327449320494191,0.13158585848276572,0.33801781373723455,0.6619821862627655
0.2,0.7,123,uniform,,envelope,rl,0.5,0.025,0.475,11.075,40,0.33801781373723455,0.6619821862627655,0.0006327449320494191,0.13158585848276572,0.31511970663498606,0.6387198647359378
0.2,0.7,123,uniform,,forward_sampling,rl,0.375,0.0,0.625,13.35,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.2,0.7,123,adversarial_opt,envelope,single_belief,rl,0.425,0.0,0.575,12.6,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.2,0.7,123,adversarial_opt,envelope,envelope,rl,0.425,0.0,0.575,12.325,40,0.27042903126886286,0.5910994195730367,0.0,0.08809730287880237,0.4089005804269633,0.7295709687311371
0.2,0.7,123,adversarial_opt,envelope,forward_sampling,rl,0.375,0.025,0.6,13.225,40,0.2272627224818259,0.541985247767389,0.0006327449320494191,0.13158585848276572,0.4332670521932967,0.7513500134122562
0.2,0.7,456,uniform,,single_belief,rl,0.45,0.025,0.525,12.05,40,0.29258835003987993,0.6150932054659867,0.0006327449320494191,0.13158585848276572,0.3612801352640621,0.6848802933650138
0.2,0.7,456,uniform,,envelope,rl,0.325,0.0,0.675,14.225,40,0.18572896676334982,0.49129487547844847,0.0,0.08809730287880237,0.5087051245215516,0.8142710332366502
0.2,0.7,456,uniform,,forward_sampling,rl,0.375,0.025,0.6,13.175,40,0.2272627224818259,0.541985247767389,0.0006327449320494191,0.13158585848276572,0.4332670521932967,0.7513500134122562
0.2,0.7,456,adversarial_opt,envelope,single_belief,rl,0.375,0.025,0.6,13.425,40,0.2272627224818259,0.541985247767389,0.0006327449320494191,0.13158585848276572,0.4332670521932967,0.7513500134122562
0.2,0.7,456,adversarial_opt,envelope,envelope,rl,0.375,0.025,0.6,12.7,40,0.2272627224818259,0.541985247767389,0.0006327449320494191,0.13158585848276572,0.4332670521932967,0.7513500134122562
0.2,0.7,456,adversarial_opt,envelope,forward_sampling,rl,0.35,0.075,0.575,12.625,40,0.20628249087076686,0.5168444536489907,0.01574217985104153,0.20386474873289895,0.4089005804269633,0.7295709687311371
0.2,0.7,789,uniform,,single_belief,rl,0.45,0.0,0.55,12.7,40,0.29258835003987993,0.6150932054659867,0.0,0.08809730287880237,0.3849067945340133,0.7074116499601201
0.2,0.7,789,uniform,,envelope,rl,0.425,0.05,0.525,11.8,40,0.27042903126886286,0.5910994195730367,0.006113646599350838,0.16919686395941763,0.3612801352640621,0.6848802933650138
0.2,0.7,789,uniform,,forward_sampling,rl,0.425,0.025,0.55,12.55,40,0.27042903126886286,0.5910994195730367,0.0006327449320494191,0.13158585848276572,0.3849067945340133,0.7074116499601201
0.2,0.7,789,adversarial_opt,envelope,single_belief,rl,0.375,0.0,0.625,13.475,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
0.2,0.7,789,adversarial_opt,envelope,envelope,rl,0.3,0.075,0.625,13.525,40,0.16562720439323558,0.4653162852541233,0.01574217985104153,0.20386474873289895,0.45801475223261096,0.772737277518174
0.2,0.7,789,adversarial_opt,envelope,forward_sampling,rl,0.375,0.0,0.625,13.425,40,0.2272627224818259,0.541985247767389,0.0,0.08809730287880237,0.45801475223261096,0.772737277518174
